gene_id_base	gene_name	transcript_id	region	clip_points	region_length	rna_control_reads
ENSMUSG00000063320	1190007I07Rik	ENSMUST00000079648.12	cds	0	201	28
ENSMUSG00000063334	Krr1	ENSMUST00000163048.8	3utr	808	3754	243
ENSMUSG00000063334	Krr1	ENSMUST00000163048.8	5utr	3	129	3
ENSMUSG00000063334	Krr1	ENSMUST00000163048.8	cds	502	1140	296
ENSMUSG00000063350	Olfr874	ENSMUST00000216982.2	3utr	0	1529	0
ENSMUSG00000063350	Olfr874	ENSMUST00000216982.2	5utr	0	173	0
ENSMUSG00000063350	Olfr874	ENSMUST00000216982.2	cds	0	930	0
ENSMUSG00000063354	Slc39a4	ENSMUST00000073428.7	3utr	6	155	6
ENSMUSG00000063354	Slc39a4	ENSMUST00000073428.7	5utr	6	87	14
ENSMUSG00000063354	Slc39a4	ENSMUST00000073428.7	cds	288	1821	246
ENSMUSG00000063358	Mapk1	ENSMUST00000069107.14	3utr	2007	3780	1106
ENSMUSG00000063358	Mapk1	ENSMUST00000069107.14	5utr	14	245	86
ENSMUSG00000063358	Mapk1	ENSMUST00000069107.14	cds	542	1074	759
ENSMUSG00000063362	Alg11	ENSMUST00000072572.13	3utr	769	3478	137
ENSMUSG00000063362	Alg11	ENSMUST00000072572.13	5utr	1	6	3
ENSMUSG00000063362	Alg11	ENSMUST00000072572.13	cds	714	1476	107
ENSMUSG00000063364	3300002I08Rik	ENSMUST00000051153.6	3utr	0	88	0
ENSMUSG00000063364	3300002I08Rik	ENSMUST00000051153.6	5utr	0	121	1
ENSMUSG00000063364	3300002I08Rik	ENSMUST00000051153.6	cds	3	441	23
ENSMUSG00000063374	Olfr763	ENSMUST00000077460.5	3utr	0	1100	0
ENSMUSG00000063374	Olfr763	ENSMUST00000077460.5	5utr	0	496	0
ENSMUSG00000063374	Olfr763	ENSMUST00000077460.5	cds	0	927	0
ENSMUSG00000063376	Ifna13	ENSMUST00000105149.3	3utr	0	178	0
ENSMUSG00000063376	Ifna13	ENSMUST00000105149.3	5utr	0	74	0
ENSMUSG00000063376	Ifna13	ENSMUST00000105149.3	cds	0	567	0
ENSMUSG00000063380	Olfr945	ENSMUST00000076903.3	3utr	0	3	0
ENSMUSG00000063380	Olfr945	ENSMUST00000076903.3	5utr	0	3	0
ENSMUSG00000063380	Olfr945	ENSMUST00000076903.3	cds	0	957	0
ENSMUSG00000063382	Bcl9l	ENSMUST00000074989.7	3utr	2	643	4
ENSMUSG00000063382	Bcl9l	ENSMUST00000074989.7	5utr	4	214	0
ENSMUSG00000063382	Bcl9l	ENSMUST00000074989.7	cds	50	4482	42
ENSMUSG00000063383	Zfp947	ENSMUST00000080249.6	3utr	12	1022	3
ENSMUSG00000063383	Zfp947	ENSMUST00000080249.6	5utr	0	539	14
ENSMUSG00000063383	Zfp947	ENSMUST00000080249.6	cds	61	1311	66
ENSMUSG00000063386	Olfr1387	ENSMUST00000214541.2	3utr	0	3388	0
ENSMUSG00000063386	Olfr1387	ENSMUST00000214541.2	5utr	0	519	0
ENSMUSG00000063386	Olfr1387	ENSMUST00000214541.2	cds	0	933	0
ENSMUSG00000063394	Olfr293	ENSMUST00000214401.3	3utr	0	1374	0
ENSMUSG00000063394	Olfr293	ENSMUST00000214401.3	5utr	0	470	1
ENSMUSG00000063394	Olfr293	ENSMUST00000214401.3	cds	0	1008	2
ENSMUSG00000063406	Tmed5	ENSMUST00000002837.11	3utr	415	2917	110
ENSMUSG00000063406	Tmed5	ENSMUST00000002837.11	5utr	9	196	8
ENSMUSG00000063406	Tmed5	ENSMUST00000002837.11	cds	1080	687	76
ENSMUSG00000063409	Lrrc43	ENSMUST00000094327.10	3utr	0	40	0
ENSMUSG00000063409	Lrrc43	ENSMUST00000094327.10	5utr	0	5	0
ENSMUSG00000063409	Lrrc43	ENSMUST00000094327.10	cds	0	2001	1
ENSMUSG00000063410	Stk24	ENSMUST00000079817.8	3utr	135	988	135
ENSMUSG00000063410	Stk24	ENSMUST00000079817.8	5utr	1	395	18
ENSMUSG00000063410	Stk24	ENSMUST00000079817.8	cds	998	1293	410
ENSMUSG00000063412	Gm10131	ENSMUST00000080152.5	3utr	122	389	618
ENSMUSG00000063412	Gm10131	ENSMUST00000080152.5	5utr	1	35	59
ENSMUSG00000063412	Gm10131	ENSMUST00000080152.5	cds	161	312	891
ENSMUSG00000063415	Cyp26b1	ENSMUST00000204146.3	3utr	0	2326	1
ENSMUSG00000063415	Cyp26b1	ENSMUST00000204146.3	5utr	0	633	0
ENSMUSG00000063415	Cyp26b1	ENSMUST00000204146.3	cds	1	1536	0
ENSMUSG00000063428	Ddo	ENSMUST00000019977.8	3utr	6	1893	1
ENSMUSG00000063428	Ddo	ENSMUST00000019977.8	5utr	0	84	0
ENSMUSG00000063428	Ddo	ENSMUST00000019977.8	cds	0	1023	1
ENSMUSG00000063430	Wscd2	ENSMUST00000094452.4	3utr	4	1583	8
ENSMUSG00000063430	Wscd2	ENSMUST00000094452.4	5utr	1	1006	0
ENSMUSG00000063430	Wscd2	ENSMUST00000094452.4	cds	0	1713	10
ENSMUSG00000063434	Sorcs3	ENSMUST00000078880.6	3utr	5	1822	0
ENSMUSG00000063434	Sorcs3	ENSMUST00000078880.6	5utr	0	155	0
ENSMUSG00000063434	Sorcs3	ENSMUST00000078880.6	cds	3	3657	1
ENSMUSG00000063439	B9d2	ENSMUST00000108403.4	3utr	9	267	6
ENSMUSG00000063439	B9d2	ENSMUST00000108403.4	5utr	0	229	0
ENSMUSG00000063439	B9d2	ENSMUST00000108403.4	cds	12	525	14
ENSMUSG00000063445	Nmral1	ENSMUST00000120056.8	3utr	17	1368	6
ENSMUSG00000063445	Nmral1	ENSMUST00000120056.8	5utr	16	175	48
ENSMUSG00000063445	Nmral1	ENSMUST00000120056.8	cds	195	897	205
ENSMUSG00000063446	Plppr1	ENSMUST00000076670.3	3utr	0	2584	0
ENSMUSG00000063446	Plppr1	ENSMUST00000076670.3	5utr	2	381	0
ENSMUSG00000063446	Plppr1	ENSMUST00000076670.3	cds	0	975	1
ENSMUSG00000063447	Ube2d2b	ENSMUST00000072578.8	3utr	3	851	0
ENSMUSG00000063447	Ube2d2b	ENSMUST00000072578.8	5utr	3	386	1
ENSMUSG00000063447	Ube2d2b	ENSMUST00000072578.8	cds	0	441	1
ENSMUSG00000063450	Syne2	ENSMUST00000085280.12	3utr	30	879	16
ENSMUSG00000063450	Syne2	ENSMUST00000085280.12	cds	475	6456	126
ENSMUSG00000063455	D630045J12Rik	ENSMUST00000169256.5	3utr	63	5148	10
ENSMUSG00000063455	D630045J12Rik	ENSMUST00000169256.5	cds	146	5820	24
ENSMUSG00000063457	Rps15	ENSMUST00000068408.14	3utr	16	37	52
ENSMUSG00000063457	Rps15	ENSMUST00000068408.14	5utr	20	28	9
ENSMUSG00000063457	Rps15	ENSMUST00000068408.14	cds	2019	435	5469
ENSMUSG00000063458	Lrmda	ENSMUST00000075639.11	3utr	0	54	0
ENSMUSG00000063458	Lrmda	ENSMUST00000075639.11	5utr	0	167	0
ENSMUSG00000063458	Lrmda	ENSMUST00000075639.11	cds	0	687	0
ENSMUSG00000063478	Tas2r114	ENSMUST00000080619.3	3utr	0	3	0
ENSMUSG00000063478	Tas2r114	ENSMUST00000080619.3	cds	0	927	0
ENSMUSG00000063480	Snu13	ENSMUST00000080622.9	3utr	1467	1584	544
ENSMUSG00000063480	Snu13	ENSMUST00000080622.9	5utr	33	109	68
ENSMUSG00000063480	Snu13	ENSMUST00000080622.9	cds	54	384	594
ENSMUSG00000063488	Zkscan7	ENSMUST00000063980.8	3utr	32	2497	21
ENSMUSG00000063488	Zkscan7	ENSMUST00000063980.8	5utr	0	71	0
ENSMUSG00000063488	Zkscan7	ENSMUST00000063980.8	cds	34	2154	19
ENSMUSG00000063506	Arhgap22	ENSMUST00000111956.9	3utr	0	359	4
ENSMUSG00000063506	Arhgap22	ENSMUST00000111956.9	5utr	0	131	0
ENSMUSG00000063506	Arhgap22	ENSMUST00000111956.9	cds	15	2106	41
ENSMUSG00000063507	Gm1330	ENSMUST00000109942.3	3utr	0	3	0
ENSMUSG00000063507	Gm1330	ENSMUST00000109942.3	cds	0	552	0
ENSMUSG00000063511	Snrnp70	ENSMUST00000074575.11	3utr	54	147	134
ENSMUSG00000063511	Snrnp70	ENSMUST00000074575.11	5utr	691	244	178
ENSMUSG00000063511	Snrnp70	ENSMUST00000074575.11	cds	1581	1344	1622
ENSMUSG00000063522	Ly6m	ENSMUST00000077004.6	3utr	0	1512	12
ENSMUSG00000063522	Ly6m	ENSMUST00000077004.6	5utr	0	39	0
ENSMUSG00000063522	Ly6m	ENSMUST00000077004.6	cds	0	333	0
ENSMUSG00000063524	Eno1	ENSMUST00000080926.13	3utr	18	327	1980
ENSMUSG00000063524	Eno1	ENSMUST00000080926.13	5utr	0	398	1247
ENSMUSG00000063524	Eno1	ENSMUST00000080926.13	cds	67	1302	13417
ENSMUSG00000063529	Stmnd1	ENSMUST00000076622.4	3utr	0	429	0
ENSMUSG00000063529	Stmnd1	ENSMUST00000076622.4	5utr	0	97	0
ENSMUSG00000063529	Stmnd1	ENSMUST00000076622.4	cds	0	837	0
ENSMUSG00000063531	Sema3e	ENSMUST00000073957.8	3utr	126	3902	7
ENSMUSG00000063531	Sema3e	ENSMUST00000073957.8	5utr	17	634	3
ENSMUSG00000063531	Sema3e	ENSMUST00000073957.8	cds	347	2325	38
ENSMUSG00000063535	Zfp773	ENSMUST00000032622.9	3utr	12	1508	28
ENSMUSG00000063535	Zfp773	ENSMUST00000032622.9	5utr	0	107	2
ENSMUSG00000063535	Zfp773	ENSMUST00000032622.9	cds	23	1413	9
ENSMUSG00000063549	Olfr322	ENSMUST00000214392.2	3utr	1	2987	0
ENSMUSG00000063549	Olfr322	ENSMUST00000214392.2	5utr	0	811	0
ENSMUSG00000063549	Olfr322	ENSMUST00000214392.2	cds	0	981	0
ENSMUSG00000063550	Nup98	ENSMUST00000070165.7	3utr	22	360	6
ENSMUSG00000063550	Nup98	ENSMUST00000070165.7	5utr	17	131	34
ENSMUSG00000063550	Nup98	ENSMUST00000070165.7	cds	1717	3561	864
ENSMUSG00000063558	Aox1	ENSMUST00000001027.7	3utr	0	338	0
ENSMUSG00000063558	Aox1	ENSMUST00000001027.7	5utr	0	86	0
ENSMUSG00000063558	Aox1	ENSMUST00000001027.7	cds	9	3999	8
ENSMUSG00000063564	Col23a1	ENSMUST00000102765.9	3utr	8	3855	1
ENSMUSG00000063564	Col23a1	ENSMUST00000102765.9	5utr	0	207	0
ENSMUSG00000063564	Col23a1	ENSMUST00000102765.9	cds	0	1596	0
ENSMUSG00000063568	Jazf1	ENSMUST00000074541.6	3utr	4	1410	0
ENSMUSG00000063568	Jazf1	ENSMUST00000074541.6	5utr	0	64	0
ENSMUSG00000063568	Jazf1	ENSMUST00000074541.6	cds	6	729	0
ENSMUSG00000063576	Klhdc3	ENSMUST00000071841.7	3utr	347	539	220
ENSMUSG00000063576	Klhdc3	ENSMUST00000071841.7	5utr	19	415	156
ENSMUSG00000063576	Klhdc3	ENSMUST00000071841.7	cds	319	1146	783
ENSMUSG00000063582	Olfr666	ENSMUST00000214757.2	3utr	0	851	0
ENSMUSG00000063582	Olfr666	ENSMUST00000214757.2	5utr	0	144	0
ENSMUSG00000063582	Olfr666	ENSMUST00000214757.2	cds	0	954	0
ENSMUSG00000063583	Olfr1410	ENSMUST00000217316.2	3utr	15	6002	1
ENSMUSG00000063583	Olfr1410	ENSMUST00000217316.2	5utr	0	959	0
ENSMUSG00000063583	Olfr1410	ENSMUST00000217316.2	cds	0	966	0
ENSMUSG00000063590	Slc22a28	ENSMUST00000065651.5	3utr	0	142	0
ENSMUSG00000063590	Slc22a28	ENSMUST00000065651.5	5utr	0	206	0
ENSMUSG00000063590	Slc22a28	ENSMUST00000065651.5	cds	0	1656	0
ENSMUSG00000063594	Gng8	ENSMUST00000078182.6	3utr	0	65	0
ENSMUSG00000063594	Gng8	ENSMUST00000078182.6	5utr	0	635	7
ENSMUSG00000063594	Gng8	ENSMUST00000078182.6	cds	0	210	2
ENSMUSG00000063600	Egfem1	ENSMUST00000119598.8	3utr	0	800	0
ENSMUSG00000063600	Egfem1	ENSMUST00000119598.8	5utr	0	117	0
ENSMUSG00000063600	Egfem1	ENSMUST00000119598.8	cds	3	1770	0
ENSMUSG00000063605	Ccdc102a	ENSMUST00000077955.6	3utr	0	396	4
ENSMUSG00000063605	Ccdc102a	ENSMUST00000077955.6	5utr	0	261	0
ENSMUSG00000063605	Ccdc102a	ENSMUST00000077955.6	cds	18	1647	27
ENSMUSG00000063615	Olfr64	ENSMUST00000081748.6	3utr	1	3328	0
ENSMUSG00000063615	Olfr64	ENSMUST00000081748.6	5utr	0	752	0
ENSMUSG00000063615	Olfr64	ENSMUST00000081748.6	cds	0	921	0
ENSMUSG00000063626	Unc5d	ENSMUST00000168630.4	3utr	1	6054	0
ENSMUSG00000063626	Unc5d	ENSMUST00000168630.4	5utr	0	298	0
ENSMUSG00000063626	Unc5d	ENSMUST00000168630.4	cds	0	2868	1
ENSMUSG00000063632	Sox11	ENSMUST00000079063.7	3utr	286	6960	92
ENSMUSG00000063632	Sox11	ENSMUST00000079063.7	5utr	0	166	0
ENSMUSG00000063632	Sox11	ENSMUST00000079063.7	cds	40	1185	73
ENSMUSG00000063646	Jakmip1	ENSMUST00000043794.11	3utr	3	252	4
ENSMUSG00000063646	Jakmip1	ENSMUST00000043794.11	5utr	0	253	0
ENSMUSG00000063646	Jakmip1	ENSMUST00000043794.11	cds	54	1878	53
ENSMUSG00000063651	Cnfn	ENSMUST00000167591.8	3utr	0	131	0
ENSMUSG00000063651	Cnfn	ENSMUST00000167591.8	5utr	0	195	0
ENSMUSG00000063651	Cnfn	ENSMUST00000167591.8	cds	0	372	0
ENSMUSG00000063652	Slc22a21	ENSMUST00000076493.11	3utr	0	1294	9
ENSMUSG00000063652	Slc22a21	ENSMUST00000076493.11	5utr	0	475	4
ENSMUSG00000063652	Slc22a21	ENSMUST00000076493.11	cds	9	1692	21
ENSMUSG00000063656	Gm10135	ENSMUST00000043711.9	3utr	0	3	0
ENSMUSG00000063656	Gm10135	ENSMUST00000043711.9	cds	0	249	0
ENSMUSG00000063659	Zbtb18	ENSMUST00000195612.2	3utr	344	2092	79
ENSMUSG00000063659	Zbtb18	ENSMUST00000195612.2	5utr	0	132	0
ENSMUSG00000063659	Zbtb18	ENSMUST00000195612.2	cds	395	1566	87
ENSMUSG00000063660	Olfr98	ENSMUST00000080759.5	3utr	0	25	0
ENSMUSG00000063660	Olfr98	ENSMUST00000080759.5	5utr	0	87	0
ENSMUSG00000063660	Olfr98	ENSMUST00000080759.5	cds	0	927	0
ENSMUSG00000063661	Krt73	ENSMUST00000063292.8	3utr	0	502	0
ENSMUSG00000063661	Krt73	ENSMUST00000063292.8	5utr	0	49	0
ENSMUSG00000063661	Krt73	ENSMUST00000063292.8	cds	0	1617	2
ENSMUSG00000063663	Brwd3	ENSMUST00000101283.4	3utr	0	306	0
ENSMUSG00000063663	Brwd3	ENSMUST00000101283.4	5utr	50	217	14
ENSMUSG00000063663	Brwd3	ENSMUST00000101283.4	cds	43	543	51
ENSMUSG00000063672	Nkx6-3	ENSMUST00000071588.8	3utr	0	1136	0
ENSMUSG00000063672	Nkx6-3	ENSMUST00000071588.8	5utr	0	316	4
ENSMUSG00000063672	Nkx6-3	ENSMUST00000071588.8	cds	0	786	1
ENSMUSG00000063681	Crb1	ENSMUST00000059825.12	3utr	0	1519	0
ENSMUSG00000063681	Crb1	ENSMUST00000059825.12	5utr	0	167	0
ENSMUSG00000063681	Crb1	ENSMUST00000059825.12	cds	4	4215	1
ENSMUSG00000063683	Glyat	ENSMUST00000044976.12	3utr	0	1621	0
ENSMUSG00000063683	Glyat	ENSMUST00000044976.12	5utr	0	313	0
ENSMUSG00000063683	Glyat	ENSMUST00000044976.12	cds	0	888	0
ENSMUSG00000063687	Pcdhb5	ENSMUST00000078271.4	3utr	0	971	1
ENSMUSG00000063687	Pcdhb5	ENSMUST00000078271.4	5utr	0	188	0
ENSMUSG00000063687	Pcdhb5	ENSMUST00000078271.4	cds	0	2376	0
ENSMUSG00000063689	H2ac21	ENSMUST00000073115.5	3utr	0	3	0
ENSMUSG00000063689	H2ac21	ENSMUST00000073115.5	5utr	0	51	0
ENSMUSG00000063689	H2ac21	ENSMUST00000073115.5	cds	83	390	42
ENSMUSG00000063694	Cycs	ENSMUST00000161401.2	3utr	33	2677	65
ENSMUSG00000063694	Cycs	ENSMUST00000161401.2	5utr	7	131	28
ENSMUSG00000063694	Cycs	ENSMUST00000161401.2	cds	0	315	124
ENSMUSG00000063698	Sfxn4	ENSMUST00000135808.8	3utr	12	228	1
ENSMUSG00000063698	Sfxn4	ENSMUST00000135808.8	5utr	4	142	2
ENSMUSG00000063698	Sfxn4	ENSMUST00000135808.8	cds	14	939	6
ENSMUSG00000063704	Mapk15	ENSMUST00000089669.6	3utr	0	193	0
ENSMUSG00000063704	Mapk15	ENSMUST00000089669.6	5utr	0	91	0
ENSMUSG00000063704	Mapk15	ENSMUST00000089669.6	cds	15	1647	14
ENSMUSG00000063713	Klk1b24	ENSMUST00000073713.8	3utr	0	52	0
ENSMUSG00000063713	Klk1b24	ENSMUST00000073713.8	5utr	0	37	0
ENSMUSG00000063713	Klk1b24	ENSMUST00000073713.8	cds	0	789	0
ENSMUSG00000063715	Olfr816	ENSMUST00000213438.2	3utr	0	2178	0
ENSMUSG00000063715	Olfr816	ENSMUST00000213438.2	5utr	0	192	0
ENSMUSG00000063715	Olfr816	ENSMUST00000213438.2	cds	0	936	0
ENSMUSG00000063727	Tnfrsf11b	ENSMUST00000079772.4	3utr	0	1378	0
ENSMUSG00000063727	Tnfrsf11b	ENSMUST00000079772.4	5utr	0	237	0
ENSMUSG00000063727	Tnfrsf11b	ENSMUST00000079772.4	cds	0	1203	0
ENSMUSG00000063728	Magea6	ENSMUST00000076986.4	3utr	0	72	0
ENSMUSG00000063728	Magea6	ENSMUST00000076986.4	5utr	0	154	0
ENSMUSG00000063728	Magea6	ENSMUST00000076986.4	cds	0	975	0
ENSMUSG00000063730	Hsd3b2	ENSMUST00000107022.8	3utr	4	2254	40
ENSMUSG00000063730	Hsd3b2	ENSMUST00000107022.8	5utr	0	322	0
ENSMUSG00000063730	Hsd3b2	ENSMUST00000107022.8	cds	0	1119	0
ENSMUSG00000063760	Rnf217	ENSMUST00000081989.8	3utr	13	9468	4
ENSMUSG00000063760	Rnf217	ENSMUST00000081989.8	cds	11	1545	0
ENSMUSG00000063762	Tas2r129	ENSMUST00000070991.5	3utr	0	5	0
ENSMUSG00000063762	Tas2r129	ENSMUST00000070991.5	cds	0	960	0
ENSMUSG00000063764	Olfr508	ENSMUST00000072914.3	3utr	0	705	0
ENSMUSG00000063764	Olfr508	ENSMUST00000072914.3	cds	0	930	0
ENSMUSG00000063765	Chadl	ENSMUST00000072910.6	3utr	0	253	0
ENSMUSG00000063765	Chadl	ENSMUST00000072910.6	5utr	0	51	0
ENSMUSG00000063765	Chadl	ENSMUST00000072910.6	cds	0	2244	4
ENSMUSG00000063767	S100a7a	ENSMUST00000079286.4	3utr	0	846	9
ENSMUSG00000063767	S100a7a	ENSMUST00000079286.4	5utr	0	110	0
ENSMUSG00000063767	S100a7a	ENSMUST00000079286.4	cds	0	324	0
ENSMUSG00000063777	Olfr1469	ENSMUST00000216910.3	3utr	1	3043	4
ENSMUSG00000063777	Olfr1469	ENSMUST00000216910.3	5utr	0	136	0
ENSMUSG00000063777	Olfr1469	ENSMUST00000216910.3	cds	0	927	0
ENSMUSG00000063779	Chil4	ENSMUST00000082219.6	3utr	0	290	0
ENSMUSG00000063779	Chil4	ENSMUST00000082219.6	5utr	0	43	0
ENSMUSG00000063779	Chil4	ENSMUST00000082219.6	cds	0	1206	0
ENSMUSG00000063780	Olfr282	ENSMUST00000215320.3	3utr	0	244	0
ENSMUSG00000063780	Olfr282	ENSMUST00000215320.3	5utr	0	405	0
ENSMUSG00000063780	Olfr282	ENSMUST00000215320.3	cds	0	924	0
ENSMUSG00000063785	Utp14a	ENSMUST00000080713.5	3utr	36	125	22
ENSMUSG00000063785	Utp14a	ENSMUST00000080713.5	5utr	0	81	36
ENSMUSG00000063785	Utp14a	ENSMUST00000080713.5	cds	453	2301	430
ENSMUSG00000063787	Chchd1	ENSMUST00000071215.5	3utr	185	194	26
ENSMUSG00000063787	Chchd1	ENSMUST00000071215.5	5utr	0	68	8
ENSMUSG00000063787	Chchd1	ENSMUST00000071215.5	cds	309	354	166
ENSMUSG00000063796	Slc22a8	ENSMUST00000010251.11	3utr	3	1561	0
ENSMUSG00000063796	Slc22a8	ENSMUST00000010251.11	5utr	0	272	0
ENSMUSG00000063796	Slc22a8	ENSMUST00000010251.11	cds	0	1611	0
ENSMUSG00000063800	Prpf38a	ENSMUST00000079213.6	3utr	309	358	48
ENSMUSG00000063800	Prpf38a	ENSMUST00000079213.6	5utr	35	222	20
ENSMUSG00000063800	Prpf38a	ENSMUST00000079213.6	cds	506	936	342
ENSMUSG00000063801	Ap3s2	ENSMUST00000075657.8	3utr	419	5162	334
ENSMUSG00000063801	Ap3s2	ENSMUST00000075657.8	5utr	16	72	3
ENSMUSG00000063801	Ap3s2	ENSMUST00000075657.8	cds	142	579	107
ENSMUSG00000063802	Hspbp1	ENSMUST00000079970.6	3utr	0	253	22
ENSMUSG00000063802	Hspbp1	ENSMUST00000079970.6	5utr	0	269	22
ENSMUSG00000063802	Hspbp1	ENSMUST00000079970.6	cds	122	1071	407
ENSMUSG00000063804	Lin28b	ENSMUST00000079390.7	3utr	1351	4448	197
ENSMUSG00000063804	Lin28b	ENSMUST00000079390.7	5utr	0	141	0
ENSMUSG00000063804	Lin28b	ENSMUST00000079390.7	cds	449	813	56
ENSMUSG00000063808	Gpatch1	ENSMUST00000079693.12	3utr	0	248	5
ENSMUSG00000063808	Gpatch1	ENSMUST00000079693.12	5utr	0	27	0
ENSMUSG00000063808	Gpatch1	ENSMUST00000079693.12	cds	191	2790	182
ENSMUSG00000063810	Alms1	ENSMUST00000072018.6	3utr	21	118	0
ENSMUSG00000063810	Alms1	ENSMUST00000072018.6	5utr	0	115	8
ENSMUSG00000063810	Alms1	ENSMUST00000072018.6	cds	2734	9753	598
ENSMUSG00000063820	Arl9	ENSMUST00000071199.9	3utr	0	3	1
ENSMUSG00000063820	Arl9	ENSMUST00000071199.9	cds	0	399	1
ENSMUSG00000063821	Dupd1	ENSMUST00000073870.7	3utr	0	397	0
ENSMUSG00000063821	Dupd1	ENSMUST00000073870.7	5utr	0	96	0
ENSMUSG00000063821	Dupd1	ENSMUST00000073870.7	cds	0	645	0
ENSMUSG00000063823	Olfr532	ENSMUST00000213801.2	3utr	0	3135	0
ENSMUSG00000063823	Olfr532	ENSMUST00000213801.2	5utr	0	170	0
ENSMUSG00000063823	Olfr532	ENSMUST00000213801.2	cds	0	927	0
ENSMUSG00000063827	Olfr1382	ENSMUST00000213707.2	3utr	10	2572	0
ENSMUSG00000063827	Olfr1382	ENSMUST00000213707.2	5utr	0	789	0
ENSMUSG00000063827	Olfr1382	ENSMUST00000213707.2	cds	0	933	0
ENSMUSG00000063838	Cdc42ep5	ENSMUST00000076831.7	3utr	18	78	4
ENSMUSG00000063838	Cdc42ep5	ENSMUST00000076831.7	5utr	8	497	41
ENSMUSG00000063838	Cdc42ep5	ENSMUST00000076831.7	cds	9	450	55
ENSMUSG00000063842	Olfr862	ENSMUST00000079660.5	3utr	0	969	0
ENSMUSG00000063842	Olfr862	ENSMUST00000079660.5	5utr	0	717	0
ENSMUSG00000063842	Olfr862	ENSMUST00000079660.5	cds	0	918	0
ENSMUSG00000063844	Olfr1276	ENSMUST00000218065.2	3utr	10	3974	0
ENSMUSG00000063844	Olfr1276	ENSMUST00000218065.2	5utr	0	142	0
ENSMUSG00000063844	Olfr1276	ENSMUST00000218065.2	cds	0	936	0
ENSMUSG00000063846	Gm21731	ENSMUST00000223770.2	3utr	0	158	0
ENSMUSG00000063846	Gm21731	ENSMUST00000223770.2	5utr	0	188	0
ENSMUSG00000063846	Gm21731	ENSMUST00000223770.2	cds	0	540	0
ENSMUSG00000063849	Ppcdc	ENSMUST00000085709.6	3utr	39	1991	37
ENSMUSG00000063849	Ppcdc	ENSMUST00000085709.6	5utr	13	141	15
ENSMUSG00000063849	Ppcdc	ENSMUST00000085709.6	cds	45	612	86
ENSMUSG00000063851	Rnf183	ENSMUST00000107455.8	3utr	0	450	0
ENSMUSG00000063851	Rnf183	ENSMUST00000107455.8	5utr	0	412	0
ENSMUSG00000063851	Rnf183	ENSMUST00000107455.8	cds	0	570	1
ENSMUSG00000063856	Gpx1	ENSMUST00000082429.8	3utr	69	210	170
ENSMUSG00000063856	Gpx1	ENSMUST00000082429.8	5utr	0	259	28
ENSMUSG00000063856	Gpx1	ENSMUST00000082429.8	cds	412	603	772
ENSMUSG00000063867	Olfr1511	ENSMUST00000214168.2	3utr	0	24	0
ENSMUSG00000063867	Olfr1511	ENSMUST00000214168.2	5utr	0	490	0
ENSMUSG00000063867	Olfr1511	ENSMUST00000214168.2	cds	0	954	0
ENSMUSG00000063870	Chd4	ENSMUST00000056889.15	3utr	746	593	276
ENSMUSG00000063870	Chd4	ENSMUST00000056889.15	5utr	22	359	120
ENSMUSG00000063870	Chd4	ENSMUST00000056889.15	cds	18959	5745	5721
ENSMUSG00000063873	Slc24a3	ENSMUST00000110007.8	3utr	0	1808	0
ENSMUSG00000063873	Slc24a3	ENSMUST00000110007.8	5utr	0	305	0
ENSMUSG00000063873	Slc24a3	ENSMUST00000110007.8	cds	0	1935	0
ENSMUSG00000063881	Olfr376	ENSMUST00000120401.9	3utr	0	2135	0
ENSMUSG00000063881	Olfr376	ENSMUST00000120401.9	5utr	0	256	0
ENSMUSG00000063881	Olfr376	ENSMUST00000120401.9	cds	0	951	1
ENSMUSG00000063882	Uqcrh	ENSMUST00000078676.6	3utr	1148	178	372
ENSMUSG00000063882	Uqcrh	ENSMUST00000078676.6	5utr	9	102	155
ENSMUSG00000063882	Uqcrh	ENSMUST00000078676.6	cds	1797	267	542
ENSMUSG00000063884	Ptcd3	ENSMUST00000082094.5	3utr	120	516	90
ENSMUSG00000063884	Ptcd3	ENSMUST00000082094.5	5utr	0	10	3
ENSMUSG00000063884	Ptcd3	ENSMUST00000082094.5	cds	557	2055	485
ENSMUSG00000063887	Nlgn1	ENSMUST00000193603.6	3utr	0	7426	1
ENSMUSG00000063887	Nlgn1	ENSMUST00000193603.6	5utr	0	1852	0
ENSMUSG00000063887	Nlgn1	ENSMUST00000193603.6	cds	4	2529	0
ENSMUSG00000063888	Rpl7l1	ENSMUST00000078286.6	3utr	1987	1844	656
ENSMUSG00000063888	Rpl7l1	ENSMUST00000078286.6	5utr	3	24	3
ENSMUSG00000063888	Rpl7l1	ENSMUST00000078286.6	cds	923	738	764
ENSMUSG00000063889	Crem	ENSMUST00000122958.8	3utr	22	1235	4
ENSMUSG00000063889	Crem	ENSMUST00000122958.8	5utr	0	107	2
ENSMUSG00000063889	Crem	ENSMUST00000122958.8	cds	129	912	13
ENSMUSG00000063894	Zkscan8	ENSMUST00000045228.12	3utr	369	6782	120
ENSMUSG00000063894	Zkscan8	ENSMUST00000045228.12	5utr	19	259	9
ENSMUSG00000063894	Zkscan8	ENSMUST00000045228.12	cds	225	1764	72
ENSMUSG00000063900	Adam26b	ENSMUST00000080135.5	3utr	0	105	0
ENSMUSG00000063900	Adam26b	ENSMUST00000080135.5	5utr	0	274	0
ENSMUSG00000063900	Adam26b	ENSMUST00000080135.5	cds	0	2097	0
