gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length	pred_M1	pred_M2
ENSMUSG00000022295.9	ENSMUSG00000022295	5601	723	358	1229	1017	611	949	723.0	53.04107675586689	358.0	68.83508728212156	1229.0	99.60869748457645	1017.0	104.32067086910402	611.0	57.13397646304592	949.0	73.38223678182162	-0.3754110271540227	-0.2939076247785823	90.92148521193401	6.508135222068112	12.451726268074506	True	True	Atp6v1c1	ENSMUST00000022904.8	104	17	580	88	55	289	742	183	1146	chr15	+	2071	1146	925	0.9041553811232993	6.872228773746986	0.1440221504068132	30.847654179500797	36.11043846568871	0.8546611278630422	5.53130350804842	10.995566037995179	0.5075273752384354	701	432	37.28311306867251	53.978233277430874	-0.532661305771499	0.09561886318580633	0.024251069900142655	0.5674246997738007	0.8273894436519258	0.33695643704039285	0.14835948644793154	True	True	11.016808287686555	-0.17537637910601214	-0.23420487437013476
ENSMUSG00000022299.10	ENSMUSG00000022299	6081	604	178	292	314	126	139	604.0	44.310941024265006	178.0	34.22526686094312	292.0	23.666183617165437	314.0	32.209135351916096	126.0	11.78212935244482	139.0	10.748293901657751	0.37164420430816986	0.5743571185389563	30.033528610008222	4.913297716047077	12.570330101030798	True	True	Slc25a32	ENSMUST00000022908.10	453	0	150	110	5	85	4742	215	948	chr15	-	5905	948	4957	0.0	0.6247480703406352	0.13797898068635012	7.9778415981467585	10.620717195790798	0.7534795900892066	24.093081626403208	13.744457547493973	1.7474922035340037	603	200	32.070923224549965	24.989922813625405	0.3586493058403086	0.05228554546359438	0.0	0.28552241194659744	0.24875621890547264	0.6621920425898082	0.7512437810945274	True	True	12.527965641133955	-0.05331423521880803	-0.038262371488530206
ENSMUSG00000022300.11	ENSMUSG00000022300	10825	917	562	1203	1207	316	934	917.0	67.27339887293213	562.0	108.0595504261238	1203.0	97.50143455976036	1207.0	123.8102750629386	316.0	29.54883234422669	934.0	72.22234895070747	-0.6829100722920146	-0.9421446795916244	109.79042001627425	6.77992181084407	13.402212672714642	True	True	Dcaf13	ENSMUST00000022909.10	18	17	685	16	38	484	99	117	1335	chr15	+	1551	1335	216	0.9041553811232993	4.7480853345888265	0.20712411433006744	36.43214329820353	60.47561320897348	0.6030833426675369	0.957340991777611	1.9991938250900325	0.5036890729860368	720	538	38.29363967110444	67.22289236865234	-0.8102298275438946	0.15764111526548158	0.02361111111111111	0.4590036802023107	0.9513888888888888	0.3833552045322078	0.025	True	True	10.599912842187127	-0.20099869752592125	-0.22925240976687095
ENSMUSG00000022307.17	ENSMUSG00000022307	7136	1273	426	1274	946	353	410	1273.0	93.39044358259828	426.0	81.90990833012232	1274.0	103.25588331598894	946.0	97.03771351246058	353.0	33.00866397946842	410.0	31.703600717119986	0.18902067816797716	-0.0314983979944116	94.06783505285728	6.557162456912429	12.801102057146291	True	True	Oxr1	ENSMUST00000022918.15	391	36	817	111	7	315	1757	148	2334	chr15	+	4239	2334	1905	1.914681983555222	0.8746472984768892	2.067088255108927	43.452643904572675	39.359128431460014	1.1037406459755705	20.795573765835883	13.8694071615621	1.495809630585589	1244	433	66.16289965396378	54.103182891499	0.2898237656414483	0.44295015375214025	0.028938906752411574	0.2365172786546564	0.6567524115755627	0.3205325675932033	0.31430868167202575	True	True	12.049848549450562	-0.14676114609413135	-0.10463967980434477
ENSMUSG00000022336.4	ENSMUSG00000022336	6719	2636	852	2129	1964	806	1921	2636.0	193.3835108277526	852.0	163.81981666024464	2129.0	172.55241411282609	1964.0	201.46096124574268	806.0	75.36822427040099	1921.0	148.54296823801826	0.23922034550485183	-0.7545642475005184	179.2777306729378	7.486856983923021	12.714245517666123	True	True	Eif3e	ENSMUST00000022960.4	450	11	2131	30	40	1327	144	27	1335	chr15	-	1506	1335	171	0.5850417171974289	4.997984562725081	0.1343750081564088	113.33853630433828	165.80813786840454	0.6837430505929477	23.933524794440274	3.748488422043811	6.244925840695871	2592	1397	137.85710281597596	174.55461085317347	-0.3402849934025602	0.0190250846617226	0.004243827160493827	0.09680572007299187	0.8221450617283951	0.8841691952652855	0.1736111111111111	True	True	10.557463701597824	-0.15889749932555342	-0.08739680211643361
ENSMUSG00000022337.8	ENSMUSG00000022337	3766	605	175	645	399	297	506	605.0	44.38430350940452	175.0	33.648436520590145	645.0	52.27633025024558	399.0	40.92816880705261	297.0	27.772162045048503	506.0	39.126882836250516	0.3984756969937966	-0.8453179957886923	42.28431185929611	5.405458458944529	11.879200317947392	True	True	Emc2	ENSMUST00000022962.8	180	0	414	48	7	181	283	57	891	chr15	+	1231	891	340	0.0	0.8746472984768892	0.10260121805731472	22.01884281088505	22.615880146330994	0.9737171823587749	9.57340991777611	5.997581475270097	1.5864338930129045	594	236	31.592252728661165	29.488108920077977	0.09911272032813069	0.038532017533327766	0.0	0.36568072244709543	0.696969696969697	0.5957872600195767	0.30303030303030304	True	True	10.266786540694902	0.15315579257692535	0.15069438192975557
ENSMUSG00000038736.11	ENSMUSG00000038736	13256	900	371	828	775	139	342	900.0	66.02623662556044	371.0	71.33468542365112	828.0	67.10821929798968	775.0	79.49706973800946	139.0	12.997745872935157	342.0	26.44544254940252	-0.11140195396476962	-0.7750680074790937	72.64665815321675	6.184809069691515	13.694466716478162	True	True	Nudcd1	ENSMUST00000038719.8	91	11	544	25	14	320	326	531	1743	chr15	-	2600	1743	857	0.5850417171974289	1.7492945969537783	0.3704340662249558	28.932972195945577	39.98387650180065	0.7243054996100827	4.839890569542367	3.1237403517031757	1.5323475313179329	646	359	34.35790448268537	44.8569114504576	-0.38370795708934324	0.1410056281066596	0.017027863777089782	0.2757066944582947	0.8421052631578947	0.5832876774350457	0.14086687306501547	True	True	11.34485068394299	-0.16016117327790336	-0.1394937464159897
ENSMUSG00000022338.9	ENSMUSG00000022338	5763	210	121	331	342	371	426	210.0	15.406121879297437	121.0	23.265490394236622	331.0	26.82707800438959	342.0	35.08128754890224	371.0	34.69182531553197	426.0	32.94081440364174	-0.5915414069905979	0.46024972183967366	28.39128531584282	4.832448801735691	12.492854620174748	True	True	Eny2	ENSMUST00000060652.5	57	18	96	48	35	113	2571	126	303	chr15	+	3000	303	2697	0.957340991777611	4.373236492384446	0.23637046545106732	5.105818622813925	14.119306389698355	0.36610918142852955	3.031579807295768	5.997581475270097	0.513577361778024	171	196	9.094739421887304	24.490124357352897	-1.4191984364824801	0.21179067343107383	0.10526315789473684	0.3280380648913992	0.5614035087719298	0.460171261677527	0.3333333333333333	True	True	11.551227603598289	-0.2859678981524663	-0.28841865614575957
ENSMUSG00000038679.17	ENSMUSG00000038679	13380	1308	260	661	419	88	114	1308.0	95.95813056248117	260.0	49.991962830591085	661.0	53.5731074347478	419.0	42.979706090614144	88.0	8.228788754088447	114.0	8.815147516467508	0.9393285877588191	-0.41534297748908605	48.84825878531768	5.613185635278811	13.70789831624117	True	True	Trps1	ENSMUST00000165201.9	924	1	324	98	5	160	5926	90	3843	chr15	-	9859	3843	6016	0.053185610654311724	0.6247480703406352	0.21136394413898027	17.232137851996995	19.991938250900326	0.8626414055010515	49.14350424458403	12.245062178676449	3.9889231444813653	1249	263	66.42882770723533	32.86174849991741	1.0131868382347116	0.04174736901467134	0.0008006405124099279	0.1703838808908067	0.2594075260208166	0.7878687500945218	0.7397918334667735	True	True	13.267371931265274	-0.07703896860225384	-0.02666322667069241
ENSMUSG00000022312.12	ENSMUSG00000022312	1612	2283	1061	3000	2366	735	1396	2283.0	167.48655357350498	1061.0	204.00566370483514	3000.0	243.14572209416548	2366.0	242.6968606453295	735.0	68.72908788926145	1396.0	107.94689414902317	-0.2844098180899206	-0.6532319702632572	229.94941548144337	7.845799980564527	10.655530723155643	True	True	Eif3h	ENSMUST00000022925.10	258	2	1945	140	29	1542	173	66	1056	chr15	-	1295	1056	239	0.10637122130862345	3.6235388079756836	0.05542341088713346	103.4460127226363	192.6723048930519	0.5371415400157329	13.721887548812424	17.492945969537782	0.7856494058894425	2205	1711	117.27427149275734	213.78878967056534	-0.865744666490918	0.04021392653036014	0.0009070294784580499	0.3897372983879589	0.8820861678004536	0.5700487750816811	0.11700680272108843	True	True	10.339850002884624	-0.2705642706328001	-0.2799613166310709
ENSMUSG00000022314.11	ENSMUSG00000022314	4232	3459	1721	6431	4674	953	1323	3459.0	253.76083609757063	1721.0	330.9083385824894	6431.0	521.2233795958595	4674.0	479.44426316833056	953.0	89.11404184825328	1323.0	102.30210670426766	-0.38282971798981347	-0.31941726536652887	443.8586604488931	8.794281534949166	12.04746477331842	True	True	Rad21	ENSMUST00000022927.11	1094	13	2327	584	21	1460	1819	232	1905	chr15	-	3956	1905	2051	0.6914129385060525	2.6239418954306677	0.29053958156509296	123.76291599258337	182.42643653946544	0.6786026087010252	58.185058055817024	72.97057461578619	0.7976543001377343	3434	2065	182.63938698690646	258.0209530506823	-0.498259636660289	0.1644442827134447	0.0037856726849155504	0.3840864595253474	0.6776354105998835	0.4514692577612079	0.31857891671520094	True	True	11.950191349972702	-0.49271899955922555	-0.49648168246455415
ENSMUSG00000061731.10	ENSMUSG00000061731	8077	1325	224	562	416	268	218	1325.0	97.20529280985288	224.0	43.06999874635539	562.0	45.54929860564033	416.0	42.67197549807992	268.0	25.0604021147239	218.0	16.85703647885892	1.1724892299796614	0.47534407092463676	43.76375761669188	5.4549575015810285	12.979782430703086	True	True	Ext1	ENSMUST00000077273.9	57	215	1051	18	41	191	4629	796	2238	chr15	-	7663	2238	5425	11.43490629067702	5.122934176793208	2.208510752811986	55.89807679768162	23.865376287012264	2.336624141721867	3.031579807295768	2.2490930532262863	1.3331016423529074	1323	250	70.36456289565442	31.23740351703176	1.1690122495817041	0.37570974542335456	0.16250944822373395	0.39750427310286385	0.7944066515495087	0.22678598147378168	0.04308390022675737	True	True	12.90388184573618	0.018037631197785193	0.016161376182164622
ENSMUSG00000037343.9	ENSMUSG00000037343	6878	1270	530	1257	1039	144	269	1270.0	93.17035612717974	530.0	101.90669346235875	1257.0	101.87805755745534	1039.0	106.57736188102172	144.0	13.465290688508365	269.0	20.800655104647014	-0.1291732908270687	-0.5586329098592382	103.45403763361195	6.694239995968841	12.74798314030195	True	True	Taf2	ENSMUST00000041733.9	440	20	767	117	23	486	1214	223	3594	chr15	-	5031	3594	1437	1.0637122130862344	2.8738411235669217	0.39131620175137005	40.79336337185708	60.725512437109735	0.6723061053392455	23.401668687897157	14.619104845970863	1.5966778505780121	1227	626	65.25874427284047	78.21845840664753	-0.2609721022331523	0.1470947556888854	0.016299918500407497	0.2527181391172136	0.6251018744906276	0.600187105193901	0.35859820700896494	True	True	12.296916206879288	-0.3067452687365062	-0.27974922912697786
ENSMUSG00000022365.7	ENSMUSG00000022365	3328	1409	304	640	600	661	575	1409.0	103.36774156157185	304.0	58.45214115576803	640.0	51.87108738008864	600.0	61.54611850684603	661.0	61.80942461877798	575.0	44.462366859375585	0.821387210806644	0.7206340048308861	57.289782347567574	5.842721997839671	11.700873155140263	True	True	Derl1	ENSMUST00000022993.7	1015	9	373	191	23	223	2269	153	753	chr15	-	3175	753	2422	0.4786704958888055	2.8738411235669217	0.19458689010081656	19.83823277405827	27.863763937192328	0.7130024705844427	53.98339481412639	23.865376287012264	2.2567304667540817	1397	437	74.30029808407348	54.60298134777151	0.44368893851765795	0.06149406530068798	0.006442376521116679	0.22532566537732845	0.26700071581961343	0.7131802693219835	0.7265569076592698	True	True	11.632995197142957	0.003543472132539214	0.039944904216994884
ENSMUSG00000101892.2	ENSMUSG00000101892	2666	392	132	408	362	208	270	392.0	28.75809417468855	132.0	25.380534975530857	408.0	33.06781820480651	362.0	37.132824832463776	208.0	19.449864327845418	270.0	20.877980960054625	0.1795804575992809	0.06507372681098753	31.86039267093371	4.998213228463912	11.381002109550925	True	True	9130401M01Rik	ENSMUST00000100655.5	0	9	711	11	34	305	110	115	1116	chr15	-	1341	1116	225	0.4786704958888055	4.2482868783163195	0.13308010995651462	37.81496917521564	38.10963229077875	0.9922882504254242	0.0	1.3744457547493973	0.06782209496543763	720	350	38.29363967110444	43.73236492384446	-0.19112918744984797	0.1115329990783162	0.0125	0.8316260375520159	0.9875	0.056840963369667936	0.0	True	True	10.390168956200183	0.11155321570867248	-0.018542341221522207
ENSMUSG00000022360.9	ENSMUSG00000022360	16023	1625	755	2344	2033	112	209	1625.0	119.21403835170636	755.0	145.16896898883178	2344.0	189.9778575295746	2033.0	208.53876487402997	112.0	10.47300386883984	209.0	16.16110378019043	-0.28396276188417013	-0.4866231193536649	181.22853046414545	7.50246212820938	13.967946705812707	True	True	Atad2	ENSMUST00000038194.5	371	1	1079	157	11	681	1484	108	4092	chr15	-	5684	4092	1592	0.053185610654311724	1.3744457547493973	0.10389369033135286	57.38727389600235	85.09068718039451	0.6748070217378441	19.73186155274965	19.617089408695943	1.0058209475889015	1451	849	77.1723210594063	106.08222234383985	-0.4585186032962281	0.05821934957699428	0.0006891798759476223	0.37814448375321613	0.7436250861474845	0.5636361666697896	0.2556857339765679	True	True	12.47294463377961	-0.4420102335728036	-0.4507371156647177
ENSMUSG00000022359.11	ENSMUSG00000022359	2625	64	98	126	139	66	86	64.0	4.6951990489287425	98.0	18.843124451530485	126.0	10.212120327954949	139.0	14.258184120752665	66.0	6.171591565566334	86.0	6.650023565054435	-1.9820116985293166	0.37147136885676785	14.4378096334127	3.8617380141409288	11.358651200892886	True	True	Wdyhv1	ENSMUST00000067563.9	34	0	19	37	10	51	640	116	627	chr15	+	1383	627	756	0.0	1.2494961406812704	0.07410173099829444	1.0105266024319226	6.372430317474478	0.1715779928033658	1.8083107622465986	4.6231357205206995	0.4040347081189143	53	98	2.8188373646785214	12.245062178676449	-2.080468370596716	0.11405277050603231	0.0	0.2640821634455253	0.3584905660377358	0.6218650660484424	0.6415094339622641	True	True	10.434628227636725	-0.1894184316228163	-0.1811147068990826
ENSMUSG00000037119.5	ENSMUSG00000037119	6627	1838	1001	1997	1874	223	429	1838.0	134.84024768642232	1001.0	192.4690568977757	1997.0	161.8540023406828	1874.0	192.22904346971575	223.0	20.85249877456504	429.0	33.17279196986457	-0.5130551862209888	-0.4192281035943434	182.18403423605807	7.510044394941325	12.694357887221452	True	True	Fam91a1	ENSMUST00000037270.5	992	7	815	483	18	642	2811	238	2511	chr15	+	5560	2511	3049	0.372299274580182	2.2490930532262863	0.20105600922514236	43.346272683264054	80.21765223173756	0.5409305610416765	52.76012576907723	60.350663594905356	0.8744341687182431	1814	1143	96.47869772692147	142.8174088798692	-0.565404747568136	0.12438346302793905	0.003858875413450937	0.3346471299182431	0.4492833517089305	0.5409694070538179	0.5468577728776185	True	True	12.441128621804697	-0.4606934070716324	-0.4567102703674965
ENSMUSG00000022354.5	ENSMUSG00000022354	1031	1776	384	1210	642	1977	1909	1776.0	130.29177360777263	384.0	73.83428356518068	1210.0	98.06877457798008	642.0	65.85434680232525	1977.0	184.8672200776461	1909.0	147.61505797312697	0.8185374461148492	-0.24934374358639239	79.252468315162	6.310203194704705	10.011227255423254	True	True	Ndufb9	ENSMUST00000022980.5	60	1	2806	72	16	722	85	82	537	chr15	+	704	537	167	0.053185610654311724	1.9991938250900325	0.07297354290175742	149.23882349599867	90.21362135718772	1.6535581372090928	3.191136639258703	8.996372212905145	0.3618076044194326	2867	810	152.4831457459117	101.2091873951829	0.5908305983229689	0.0349433367663583	0.0003487966515521451	0.7918053112624452	0.9787234042553191	0.17325135197119645	0.020927799093128707	True	True	9.461479447286155	0.28494856917490724	0.17427962239774503
ENSMUSG00000022353.11	ENSMUSG00000022353	11345	1300	882	1684	1335	211	482	1300.0	95.37123068136509	882.0	169.58812006377437	1684.0	136.48579866885822	1335.0	136.94011367773243	211.0	19.73039121718934	482.0	37.27106230646788	-0.8297476029779779	-0.9094176704505934	147.67134413678835	7.207222718528183	13.469896148670918	True	True	Mtss1	ENSMUST00000080371.8	361	55	686	268	77	622	2199	462	2277	chr15	-	4938	2277	2661	2.9252085859871446	9.621120283245782	0.3111995837764759	36.48532890885784	77.718659950375	0.470135683808849	19.200005446206532	33.48649657025804	0.5746358631312958	1102	967	58.61054294105151	120.82627680387884	-1.0424362670462435	0.22950310425267625	0.0499092558983666	0.3467151129983024	0.6225045372050817	0.42378178274902134	0.3275862068965517	True	True	12.270003253378444	-0.510825871833843	-0.5111579096455379
ENSMUSG00000022351.15	ENSMUSG00000022351	5546	3245	704	1105	1257	867	1254	3245.0	238.06126427771517	704.0	135.36285320283122	1105.0	89.55867430468429	1257.0	128.93911827184243	867.0	81.07227102039411	1254.0	96.96662268114258	0.8140414971172809	0.2673050942679358	117.95354859311932	6.883297598226076	12.437492010125352	True	True	Sqle	ENSMUST00000022977.14	307	262	2643	62	188	640	278	764	1716	chr15	+	2758	1716	1042	13.93462999142967	23.49052744480788	0.5949265027780716	140.56956895934587	79.9677530036013	1.75688168685112	16.327982470873696	7.746876072223875	2.0935697619878253	3212	890	170.83218142164924	111.20515652063305	0.6189036078644292	0.13383035351621017	0.08156911581569116	0.395215368855656	0.822851805728518	0.4709542776281338	0.09557907845579078	True	True	11.429929741353273	-0.023345043164767137	-0.02707601305989779
ENSMUSG00000022350.8	ENSMUSG00000022350	4244	1396	951	2513	2014	458	638	1396.0	102.4140292547582	951.0	182.85521789189275	2513.0	203.67506654087927	2014.0	206.5898044546465	458.0	42.827105106505776	638.0	49.333895750055	-0.8356692029865448	-0.18312203315911796	197.70669629580618	7.627947455857741	12.0515488384404	True	True	Washc5	ENSMUST00000022976.6	99	35	1262	74	71	1010	309	247	3477	chr15	-	4033	3477	556	1.8614963729009102	8.87142259883702	0.21863827629245583	67.12024064574139	126.19911020880829	0.5322305163877025	5.26537545477686	9.246271441041399	0.5740658709329148	1396	1155	74.24711247341916	144.3168042486867	-0.9578900066420888	0.16501815696800712	0.025071633237822348	0.40170321677321	0.9040114613180515	0.4332786262587828	0.07091690544412607	True	True	11.977995368612962	-0.490666203510847	-0.5051514186246915
ENSMUSG00000059586.11	ENSMUSG00000059586	3310	463	106	309	315	141	252	463.0	33.96683061959387	106.0	20.38133869247175	309.0	25.044009375699044	315.0	32.31171221609417	141.0	13.18476379916444	252.0	19.48611556271765	0.7340577184613454	-0.19375820392289472	25.912353428088323	4.70112502571137	11.693051295397	True	True	Nsmce2	ENSMUST00000079703.11	22	5	421	15	23	92	230	83	741	chr15	+	1054	741	313	0.2659280532715586	2.8738411235669217	0.12304895859152443	22.391142085465233	11.495364494267687	1.9396666742631516	1.1700834343948578	1.8742442110219055	0.6433264067860374	448	130	23.82715357313165	16.243449828856512	0.5499362364882286	0.04547193162152864	0.011160714285714286	0.7167910349688008	0.9397321428571429	0.23773703340967056	0.049107142857142856	True	True	10.043027283594547	0.3385977553430162	0.2429497092816045
